НЗК,ЧЛВК_ИД,ВИД_ОБУЧ_ИД,КТО_СОЗДАЛ,КОГДА_СОЗДАЛ,КТО_ИЗМЕНИЛ,КОГДА_ИЗМЕНИЛ
101512,154814,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
105184,155752,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
105185,155755,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
105189,155756,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
105186,155758,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
105088,155765,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101101,155772,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
105080,155779,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061192,142343,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061155,142508,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061025,142184,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061115,142403,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061156,142509,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061001,142270,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061157,142510,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061194,142345,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061002,142271,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
098171,142380,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061026,142185,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061072,142197,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061158,142511,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061094,142421,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061027,142186,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061095,142422,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061196,142381,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061197,142382,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061003,142272,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061073,142198,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061028,142291,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061029,142292,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
071033,142703,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061198,142383,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061247,142704,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061004,142273,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061074,142199,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061199,142384,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101439,158615,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101440,155506,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101441,155507,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101442,155508,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101443,155509,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101444,155515,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101445,155516,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101446,155517,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101447,155518,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101448,155519,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101449,155520,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101450,155521,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101451,155522,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101452,155523,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101453,155524,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101454,155525,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101455,155526,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101456,155490,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101457,155496,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,155497,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101459,155498,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101460,155499,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101461,155500,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101462,155501,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
101463,155502,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115001,160798,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115002,161618,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115003,160972,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115004,160552,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115005,160587,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115006,161468,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115007,160875,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115008,160606,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115009,161006,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115045,161457,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115010,160514,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115011,161637,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115012,161293,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115013,161129,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115014,160605,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115015,161065,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115016,160515,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115017,161393,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115018,160786,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115019,161547,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115020,160555,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,161586,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115021,160443,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115022,160788,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115023,161150,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115024,161513,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115046,160566,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
115025,161036,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065022,142230,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065001,142224,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065002,142244,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065003,142245,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065004,142246,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065006,142247,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065009,142225,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065010,142103,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065011,142105,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065013,142227,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065014,142106,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065015,142248,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065017,142228,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065020,142229,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065021,142079,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065024,142232,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,142233,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065026,142234,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065027,142235,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065028,142236,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065029,142250,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065032,142251,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065034,142253,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065035,142282,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065036,142254,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065037,142255,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065038,142080,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065039,142109,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065040,142283,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065042,142093,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065043,142284,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065044,142094,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065046,142285,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065048,142095,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065050,142286,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065051,142221,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,142287,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065054,142111,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065055,142112,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065056,142289,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065058,142238,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065059,142257,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065061,142259,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065062,142239,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065064,142260,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065065,142222,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065066,142261,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065067,142262,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065068,142263,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,142264,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065072,142277,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065073,142278,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
065074,142279,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
071350,146532,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
071351,146533,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
071352,146534,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
071353,146535,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
071354,146536,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
071355,146538,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
071356,146539,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
071357,146540,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
071358,146542,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
071360,146543,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
091148,152048,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
091210,152050,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
091213,152052,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
091155,153766,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
109006,142293,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061254,142600,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061075,142200,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061116,142404,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
109007,142423,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061200,142361,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061255,142601,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061097,142294,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061005,142274,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061076,142201,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061201,142362,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061006,142275,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061256,142602,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061117,142405,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061159,142529,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061077,142202,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061202,142363,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061203,142364,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061204,142365,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061030,142151,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061153,142700,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061007,142276,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061031,142152,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061257,142603,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061160,142530,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061161,142531,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061098,142295,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061078,142203,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061205,142512,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061099,142296,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061032,142153,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061162,142532,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061163,142533,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061033,142154,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061206,142513,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061118,142406,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061008,142167,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061034,142155,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061248,142705,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061035,142156,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061204,142514,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061036,142157,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061119,142407,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061164,142549,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061037,142158,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061120,142375,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061038,142159,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061165,142550,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061208,142515,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061209,142516,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061093,142204,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061166,142551,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061210,142534,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061079,142408,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061021,142168,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061100,142220,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061039,142160,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061022,142169,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061101,142389,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061133,142701,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061134,142576,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061134,142552,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061258,142604,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061135,142577,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061167,142569,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061009,142170,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061069,142161,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061211,142535,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061010,142171,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061136,142578,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061040,142162,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061138,142580,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061168,142570,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061041,142163,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061102,142390,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061188,142571,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061042,142164,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061011,142172,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061121,142376,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061213,142537,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061169,142572,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061139,142596,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061239,142538,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061214,142553,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061043,142165,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061103,142391,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061171,142439,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061044,142166,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
108137,142440,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061080,142409,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061215,142554,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061216,142555,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061012,142173,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061217,142556,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061045,142210,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,142308,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
102094,142392,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061081,142410,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061082,142411,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061046,142211,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
061083,142412,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
